title,href,author,reviewer,last_comment_time,comment
私闯民宅的后果可是很严重的,http://tieba.com/p/8264951813,COCOEV,如今的如...,2-22,私闯民宅的后果可是很严重的
这么快就5级了吗？,http://tieba.com/p/8276583160,柠檬～酸...,洋葱🧅骑士,2-22,好快
无语，这都让AI检测出来了！,http://tieba.com/p/8220028046,虚空种,小小白。,1-30,两年没打开咸鱼APP了，突然弹出信息说我违规，一看是我头像，看来这AI升级后变成列文虎克了，还让LSP怎么活！
猫猫确实可爱呢,http://tieba.com/p/8276576970,[],九岁就虚了,2-22,
e站分享，免费的,http://tieba.com/p/8138790479,[],小舟子,2-22,现在1.7白色不行了，我有1.9的，免费分享，同是#@：/-（人）
只想躺在床上变成无助的猫猫虫,http://tieba.com/p/8261583681,故事梗概,tianchenBeat,2-22,被温暖的睡袋包裹全身
原子之心的冰箱好tb啊,http://tieba.com/p/8276569208,THE_NEMO,九岁就虚了,2-22,什么河坝冰箱
太怪了，决定让大🔥也看看,http://tieba.com/p/8273479708,托比托比...,ChoVanilla,2-22,群里看到的，搬来了
如果你的一个现实朋友……,http://tieba.com/p/8273550582,我是笨蛋_,為而不争,2-22,如果你们一个厌世社恐内向的现实朋友，突然变得很开朗活泼，你会怎么办
真的可以是小布吗,http://tieba.com/p/8275045850,普通的左...,普通的左...,2-22,
完善上一个帖子,http://tieba.com/p/8253057485,site,site,2-22,我们进行一个假设，你是一种逆模因生物。所谓逆模因是一种自我屏蔽的效应，简单来说就是看不见，记不住。这时候你的任何行为都不会被发现，你的任何行为也不会有主观上的反应。你得到了前所未有的权利和前所未有的孤独，大家的看法是什么？
这期病的含量并没有很高呢,http://tieba.com/p/8264738895,[],GDMSWISLOST,2-22,个人汉化
新年快乐！！！,http://tieba.com/p/8229110154,爱猫语,爱猫语,2-22,按按钮吧
奇怪的冰箱突然抓住了你～,http://tieba.com/p/8275104948,吖吖嘛呢你,甘城Natsuki,2-22,如题，如果吧友们被这台奇怪的冰箱抓住了，会发生什么有趣的事情呢？
你的宠物小鸽子被你喂成了大鸽子,http://tieba.com/p/8268016088,众天使之...,一只小鸽子,2-22,你是一位河坝吧友。 你买了一只小鸽子(镇楼图1)作为宠物。 经过你的长时间喂养，小鸽子变成了大鸽子(镇楼图2) 现在你要做什么捏？
分身的妙用,http://tieba.com/p/8276294123,知识与避...,渋谷キャ...,2-22,吧u们要是有很多分身会怎么使用呢？
8u们这种可以做到吗,http://tieba.com/p/8270741564,贴吧用户_...,是阿娜丽...,2-22,如图
终于4级了,http://tieba.com/p/8270228070,十月至寒,社恐也想...,2-22,我想问问吧里是抖m多还是单纯畅玩奇怪玩法的人多？
突然发现，这何尝不是一种牛头人,http://tieba.com/p/8276335372,xzs1500,xzs1500,2-22,
吧里有人尝试过Bambi sleep吗,http://tieba.com/p/7684001385,飞鸟凑,友人阿甘,2-22,
双马尾，粉色,http://tieba.com/p/8273412881,万幻人物,贴吧用户_...,2-22,
话说现在牛奶也能炸，冰溜子也能炸，雪糕也能炸,http://tieba.com/p/8270034277,混沌帝魔,穆迪夏秋,2-22,怎么没看到有炸儿子的
你们都知道我想起了什么图,http://tieba.com/p/8275778199,星辰仰望者,轩镕,2-22,现在需要一位8u把那张图发出来
?【薯片】?,http://tieba.com/p/8275145137,栩栩如生...,737B号雇员,2-22,
求助朋友们，爬着时被女朋友反骑在腰上，挠脚心要怎么脱身,http://tieba.com/p/8272061426,黑紫色De...,黄鼠狼姓黄,2-22,只能求饶
半夜撸串子(づ￣*￣)づ,http://tieba.com/p/8275587687,1比15我开转,[],[],"
            
        "
title,href,author,reviewer,last_comment_time,comment
写了一篇同人，是之前那张有关于姐弟的短漫，原图如下,http://tieba.com/p/8275774760,光轨,萌新已葬....,2-22,
从你的胸口传来了一阵灼热的麻木…,http://tieba.com/p/8273465370,葉Ve,葉Ve,2-22,洗内！
藏狐，使用水溅跃！,http://tieba.com/p/8275420778,藏狐西奈,藏狐西奈,2-22,【哔* 藏狐是一般系宝可梦，没有水系技能*】 没错，咱就是在水！（超大声） 只是表明咱还活着罢了
这番什么全新的ntr打开方式。,http://tieba.com/p/8275533427,加藤惠加...,[],[],"
            
        "
title,href,author,reviewer,last_comment_time,comment
我来发fumio大大的图，大家能认出来是谁吗？,http://tieba.com/p/8275651403,[],[],1-1,可以根据相似度打分哦(5分)
硅胶和硅胶有什么区别？,http://tieba.com/p/8274598527,想要变厉害,小时候活...,2-22,比如做玩具的硅胶和这种硅胶的区别
关于漫画【Undead Girl Murder Farce】后续的开坑,http://tieba.com/p/7917154970,司空超群,山区叔叔,2-22,对不死（LIEQI）、推理设定感兴趣的过来。 这个漫画翻译原本是由拾荒者汉化组翻译。然而，该漫画却停留在2020年，第12话那里就没有更新过了。而网上的生肉资源目前已经更新到27话。今天特此将后面的章节全部买了下来，以后会给大家更新。 附注，我对这个作品的推理是其次，主要是女主角的设定很对我胃口。所以特意花金额买了后面的章节，算是满足自己的内心的需要。喜欢这个作品的读者记得关注。
竟然没人水，所以我就来了,http://tieba.com/p/7462445751,岁沉千载,色色是我...,2-22,hso
成为大蜘蛛的猎物，感觉怎么样呢？,http://tieba.com/p/8273836564,小熊.软糖🍓,雪之下䖝乃,2-22,被蛛丝包裹成茧，动弹不得。然后被注入消化液，一点点地被分解。感觉这种体验怎么样？
要被女朋友吃掉了,http://tieba.com/p/8270551215,冉木木木,雪之下䖝乃,2-22,太可怕了
刷新猫和老鼠认知,http://tieba.com/p/8255374014,琪露诺吃...,雪之下䖝乃,2-22,
终于可以发帖子了😭😭,http://tieba.com/p/8275796094,教皇二世,栖月拾贰,2-22,虽然我是个萌新，但是为什么我在河坝有一种回家的感觉
大家有没有感觉,http://tieba.com/p/8275807470,DFMC,栖月拾贰,2-22,大家有没有感觉就是这个（）表情看着好可爱
异界角斗小屋（lq）,http://tieba.com/p/7824539784,[],鸦大,2-22,是布布的午后小文游！qw 这天 你和吧友误入了一个奇怪的角斗小屋 似乎只有一个人能站着出来呢… 填好人设就可以加入了w 对手选吧友的话就是和楼下匹配… （qwq文游小程序的1v1功能捏好了…拉出来测试一下）
大家怎么看,http://tieba.com/p/8274959188,贴吧用户_...,贴吧用户_...,2-22,为了避免某种疼痛不知道如何描述，从而对医生的治疗造成一定的阻碍，我觉得可以定期给每个人去经历这种疼痛并告诉他们怎么描述，以后就可以方便治疗了
有人知道这是什么梗吗,http://tieba.com/p/8275682322,博学的鲤...,博学的鲤...,2-22,在一个有一堆梗的宝可梦改版pokemon clover里面，出现了一个叫做Christian Weston Chandler的人，游戏里面还出现真人图片了，谁晓得这个是什么梗
说说自己的xp吧,http://tieba.com/p/8200451444,瞩目。,化鸟书,2-22,来吧，尽情发挥吧...
好奇，女孩子会有把男孩子绑起来的想法吗？,http://tieba.com/p/8260847224,小熊.软糖🍓,Chaos_,2-22,女孩子会有这种想法么？把男孩子绑起来，动弹不得，失去反抗能力任人摆布。想怎么欺负就怎么欺负？
感觉机器人也还可以,http://tieba.com/p/8274912339,坐骑东风...,Xtlldj,2-22,
突然想到一个有趣的玩法,http://tieba.com/p/8274706243,万维囹圄,纷纷糖🍬,2-22,以能力全方面碾压对方为前提（体力，身材相貌，智力等），给绒布球的命令却是让ta狠狠地命令自己。
敲奥特木鱼，积光之功德,http://tieba.com/p/8275162430,麦子·提...,屑•丝特...,2-22,
对你来说，哪个更容易接受？,http://tieba.com/p/8266091719,钚元素战士,CO_ATLAS_002,2-22,图一：衣服石化。 图二：身体石化。 图三：完全石化。
咖啡喝多了,http://tieba.com/p/8275830784,认识我吗？,林中评月,2-22,现在睡不着 水一水
大家喜欢这种吗,http://tieba.com/p/8275810209,声波😎,水泊,2-22,
有没有人会对土星有感觉呀,http://tieba.com/p/8275470153,鸽子最可...,老实人挨...,2-22,
喜欢天依7年了，爱绫爱绫（2020），爱绫爱依也过去了一半。,http://tieba.com/p/7525305165,这万恶的...,贴吧用户_...,2-22,喜欢天依7年了，爱绫爱绫（2020），爱绫爱依也过去了一半。留此贴，每年更新，看看我能不能活到爱依爱依。（核吧大家都友善，不容易被删）
关于该帐号前几月的人工智能,http://tieba.com/p/8275915284,浅思猫猫,浅思猫猫,2-22,经过短暂公测我们发现了该对话模型采集了过多的吧U的辫太发言导致一些用户与其对话时会满嘴跑火车（恼），所以我们从公测转成了内测，同时也衷心的感谢8U们的互动！
来抽根烟，待会可要更加把劲的战斗哟,http://tieba.com/p/8222749401,洛雪酱( ...,贴吧用户_...,2-22,
就挺逆天的,http://tieba.com/p/8272149258,贴吧用户_...,牛头人闭罒,2-22,隔壁班门后面贴的逆天标语，真不知道是谁想出来要倒着贴的
标题五个字,http://tieba.com/p/8275605201,焰尾真好看,万维囹圄,2-22,无聊时想到的，看看有没有人想过，把一个人囚禁起来，每天虐待他，每过几天就从他身上取下一部分亲自喂给他，比如割了舌头做一道爆炒舌头撕下头皮做清蒸头皮，吃不下就强制让他咽下，快不行了就强制续命，慢慢的折磨（｡ò ∀ ó｡）
摸摸头，小布,http://tieba.com/p/8275778426,馒头和蛋汤,早安晚不安,2-22,нαρρу ♡ᵕ̈ 🥘 🍮🍹 一点点小乐趣 ♡ ༘⋆
游戏The key to homeop欣赏,http://tieba.com/p/8275724789,柏拉图次...,[],[],"
            
        "
title,href,author,reviewer,last_comment_time,comment
之前看到那个小布市的帖子，突发奇想，但是老是发不出来啊！,http://tieba.com/p/8275375427,飞天旋转...,顾问,2-21,小布城是独立于银河lb外的城市，严格来说是一颗比月亮还小的卫星。自从小布市的市长布布子拥有这颗星球的完整归属权后，它就独立于银河之外，不受银河系法律约束，成了向往自由的银河系公民最想去的地方。 不知为何，有些慕名而来的人们在这座城市永久失去了消息，再次逃出来的变得jssc，或是迫切的想要回去。但是根据网上的影像资料显示，小布市明明是个很美好的地方啊……算了，宇宙中发生什么事情都是有可能的，明天就是我的300岁
【贴游可lq】对于因负债而下澡堂的美少女，你会对她做什么？,http://tieba.com/p/7640546653,明沝的仆,全能大魔...,2-21,福賀久留美，19岁虽然年纪轻轻，却因为在炒FX时加了50倍杠杆而负债300w日元，无力偿还债务的她只剩下澡堂(海)了
石化是个什么奇怪的XP,http://tieba.com/p/8260903455,tszc👿,柴来人,2-21,"rt,在b站上看到过类似MMD. 还有黄金化。。是会对雕塑七星鱼吗？"
变成狗狗了！,http://tieba.com/p/8256124678,零花钱,那我还是我,2-21,填充物@DeAr零落浮华
拥有一个大衣柜是不是非常的快乐,http://tieba.com/p/8270945482,故事梗概,故事梗概,2-21,可以装下超级多的衣服
穿这种衣服出门已经完全不在意别人了吗,http://tieba.com/p/8252567922,尛尛夜猫子,新月倒流,2-21,已经没有值得留恋的人了吗？主人的任务也没有这么离谱到大庭广众之下
我还没死，但很快就会了。,http://tieba.com/p/8271507966,爱唱歌的...,终世纪:...,2-21,
来总结一下你们那些奇奇怪怪的玩法吧,http://tieba.com/p/8259305107,银狐栾雨,豌豆 射手,2-21,
难怪韩国女团跳的那么好，原来是从小就接受训练的,http://tieba.com/p/8274608962,家有小宝...,[],[],"
            
        "
title,href,author,reviewer,last_comment_time,comment
吼吼，看来是同类型的替身呢,http://tieba.com/p/8269373784,泥棒狐,焰尾真好看,2-21,旗鼓相当
分享一个最近做的梦,http://tieba.com/p/8275457928,Vanderboom9,o0猫猫爱...,2-21,当时醒来之后比较害怕，缓了好久。
我想看看河坝8u们的,http://tieba.com/p/8272452692,逃向苍天,伊欧娜•...,2-21,rt
我不知道这种现象正不正常，应该有和我一样的吧。,http://tieba.com/p/8272571925,烈亦有凛,烈亦有凛,2-21,我喜欢一个人，就特别想去咬她，越喜欢就越想咬，是想把她整个都吃进嘴里嚼碎的那种(比喻)。 就感觉咬下去的时候特别安心，咬疼了我就会很兴奋，力道越重越安心，当然一直有控制力道，没有真的伤到她。 虽然我很想狠狠的咬，但也只能想想了
如果科技发达的有梦境play的话可能会怎样,http://tieba.com/p/8275497494,开门送苦...,o0猫猫爱...,2-21,rt
道服娘xp,http://tieba.com/p/8275342888,萨满元气弹,是山风岚呀,2-21,不知道这个xp符不符合河坝标准，但感觉还是有点小众。大伙有无类似道服娘女性主导图图？
突然想到了小时候无师自通的玩法,http://tieba.com/p/8257786719,_start_,_start_,2-21,楼下细🔒
有人用过chatgpt吗,http://tieba.com/p/8274220680,HuTao爱你哟,雪之下䖝乃,2-21,很好奇想试试
其实章鱼还是小萌新诶,http://tieba.com/p/8274100565,飞天旋转...,很难不流...,2-21,所以绒布球在三次元意义中指的是什么啊？(流淌进小布的房间)
谁有这个小说？,http://tieba.com/p/8272133306,骨头Zombie,咖啡杯子,2-21,在地狱笑话吧找的
标题五个字,http://tieba.com/p/8198914004,焰尾真好看,愿为西南...,2-21,兰花螳螂娘hso
有点怪兄弟们,http://tieba.com/p/8275166155,Eecho,小萌新,2-21,以前对男的没有任何冲动，从来不是南通，但是现在越来越喜欢可爱的男孩子了怎么办？？
吧友们有没有幻想过被支配/支配别人？,http://tieba.com/p/8272984528,不是很友...,雪之下䖝乃,2-21,楼下细说
各位会做什么呢,http://tieba.com/p/8270647397,古明地小...,龙图纹盾,2-21,除了自己外的所有东西都时停四十八小时
